term,pvalue,odds_ratio,log_pval
"VEGF, hypoxia, and angiogenesis",0.3307212725591104,2.5482326951399115,0.4805378696223982
VEGFR1 pathway,0.2300144462282104,3.9667812142038947,0.6382448869381769
Validated nuclear estrogen receptor alpha network,0.0031380892685754715,7.121792120847997,2.503334706288182
"Valine, leucine and isoleucine degradation",0.3431185867947313,2.4321696344892225,0.464555755497457
Vascular smooth muscle contraction,0.023729611813828867,3.834870036602882,1.624709366228131
Vasopressin-regulated water reabsorption,0.008401800532406084,7.724330357142858,2.0756276332840615
Vibrio cholerae infection,0.4073302149961674,1.944704779756326,0.3900533735638825
Viral dsRNA-TLR3-TRIF complex activation of RIP1,0.0023152074475831256,35.92227979274611,2.6354100891798353
Visceral fat deposits and the metabolic syndrome,0.08054845139195692,13.400128865979383,1.093942804821335
Vitamin B12 metabolism,0.3904645155574521,2.0571966693100716,0.4084184275941422
Wnt interactions in lipid metabolism and immune response,0.3492312985854747,2.378006872852234,0.45688684115821454
Wnt signaling pathway,6.515072407036596e-05,5.011687363038714,4.1860807532742355
Wnt signaling pathway and pluripotency,0.00032500227768906593,7.070148489503328,3.488113595377044
Wnt/calcium/cyclic GMP pathway,0.15387290013777846,2.9430051813471505,0.8128378607205666
YAP1- and WWTR1 (TAZ)-stimulated gene expression,0.2227881885043922,4.119547977795401,0.6521078377502931
cAMP cell motility pathway inferred from amoeba model,0.4702750628744921,1.5954762271118634,0.3276480498380976
"cAMP receptor, G-protein-independent pathways inferred from amoeba model",0.08908987638259896,11.910652920962198,1.050171643673199
fMLP induced chemokine gene expression in HMC-1 cells,0.0044931452434492656,9.835227272727273,2.347449542366464
mRNA stability regulation by proteins that bind AU-rich elements,0.19355626749556915,2.526059128314538,0.7131927613397492
mTOR signaling pathway,9.514083581100144e-05,7.202525352952873,4.021633037628001
p27 phosphorylation regulation during cell cycle progression,0.1224733614426235,8.24425059476606,0.9119583622099636
p38 MK2 pathway,3.91302385928471e-08,41.24801587301587,7.407487504022627
p38 alpha/beta MAPK downstream pathway,0.05079291666114204,5.816552303598936,1.2941968481387076
p38 gamma/delta MAPK pathway,0.10593662000803392,9.744142455482663,0.9749538876896126
p38-alpha and p38-beta regulation,0.002926377218507844,11.594308035714285,2.5336696927844313
p53 activity regulation,0.09922523871518478,2.7867726293103448,1.0033778475977928
p53 signaling pathway,0.3740175084384913,1.5519261094841181,0.42710806721062555
p73 transcription factor network,0.03847758219353137,4.2061688311688314,1.4147922254335359
p75 neurotrophin receptor signaling via NF-kB,0.14670960650197734,6.697487113402063,0.8335414477504198
p75 neurotrophin receptor-mediated signaling,0.32356501558569434,1.742449134335903,0.4900384411989244
