term,pvalue,odds_ratio,log_pval
Signaling by NOTCH1,0.5269682857400886,1.3513372472276581,0.27821552092127766
Signaling by PDGF,2.553830999878083e-11,13.482978624318914,10.59280784561952
Signaling by Robo receptor,0.004369480098704642,9.980288461538462,2.359570234355887
Signaling by SCF-KIT,2.194740888862358e-11,18.650266256656415,10.658616745207597
Signaling by TGF-beta receptor complex,0.4921992655885751,1.4951659451659451,0.30785903864432407
Signaling by VEGF,0.006206098867546393,19.88421052631579,2.2071813100783397
Signaling by bone morphogenetic protein (BMP),0.21533310138577058,4.299378881987578,0.6668892045276783
Signaling by constitutively active EGFR,0.001004858903755501,17.62330316742082,2.9978949149820977
Signaling by insulin receptor,5.451521231381714e-12,15.318422165820644,11.263482292180564
Signaling by interleukins,1.5494963508681834e-05,7.992659132618565,4.809809442206033
Signaling by the B cell receptor (BCR),3.2882187890679104e-06,7.233900917945483,5.483039293405809
Signaling events mediated by HDAC class I,0.5123672780690279,1.4094557823129252,0.29041861391531854
Signaling events mediated by HDAC class II,0.32577919755916224,2.6003759398496236,0.4870766507632446
Signaling events mediated by PRL,0.0239841090626244,9.03305785123967,1.6200764096297073
Signaling events mediated by PTP1B,1.4368059914440888e-13,30.515504351023406,12.842601869676157
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP),3.690408543443015e-10,27.197874199184625,9.432925552989573
Signaling events mediated by VEGFR1 and VEGFR2,1.0068839884676747e-14,25.848071956541094,13.99702056526639
Signaling events mediated by focal adhesion kinase,6.807328605903538e-10,19.464939453675022,9.167023284464292
Signaling events mediated by hepatocyte growth factor receptor (c-Met),1.0739251291374869e-19,31.178840046799266,18.96902599529929
Signaling events mediated by stem cell factor receptor (c-Kit),9.747850247411291e-07,15.473252344416029,6.011091151340256
Signaling events mediated by the hedgehog family,0.0239841090626244,9.03305785123967,1.6200764096297073
Signaling events regulated by Ret tyrosine kinase,5.519152830199449e-12,34.42620232172471,11.258127579771788
Signaling of hepatocyte growth factor receptor,4.175683109249204e-12,35.615028306742154,11.37927246717208
Signaling pathway from G-protein families,0.0036532107038293755,10.694196428571429,2.4373252785487036
Signaling to ERKs,3.276646265224985e-05,15.744083737864079,4.484570440934667
Signaling to p38 via RIT and RIN,0.1492466427111281,6.594920634920635,0.82609542950131
Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway,1.743290056287919e-06,31.51243932038835,5.758630347046637
Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK),0.00022116081401584204,15.431438127090301,3.6552918202438014
Small cell lung cancer,0.010647144007363132,4.940180115703464,1.9727668718667912
Smooth muscle contraction,0.20736022670563956,4.4950216450216445,0.683274540997799
Spliceosomal assembly,0.1492466427111281,6.594920634920635,0.82609542950131
Spliceosome,0.13836141377507205,2.3843076923076922,0.8589850090198072
Splicing regulation through Sam68,0.10515915097086782,9.894761904761905,0.9781529289383982
Sprouty regulation of FGF signaling,0.012373628309334726,13.252950558213715,1.9075029338655065
Sprouty regulation of tyrosine kinase signals,0.0011636947185481587,16.643429487179485,2.934160936730033
Stabilization of mRNA by HuR,0.08689403031341879,12.369642857142857,1.0610100588907552
Starch and sucrose metabolism,0.4207426382708231,1.8630727762803234,0.37598347413129235
Stathmin and breast cancer resistance to antimicrotubule agents,0.2763084048726825,3.18863287250384,0.558605904318704
Statin pathway,0.036349838973029173,7.0953520164046475,1.4394975086915944
Support of platelet aggregation by Eph kinases and ephrins,0.08689403031341879,12.369642857142857,1.0610100588907552
Syndecan 1 pathway,0.011719900726708586,6.800152972027971,1.9310760669890252
Syndecan 2 pathway,0.045676217987879866,6.207236842105263,1.3403098630588932
Syndecan 3 pathway,0.000729996287831548,19.975,3.1366793483430695
Syndecan 4 pathway,0.004369480098704642,9.980288461538462,2.359570234355887
T cell activation co-stimulatory signal,0.02033821154614083,9.93732057416268,1.6916872397019505
T cell receptor regulation of apoptosis,0.4049232413039009,1.1605741123920252,0.39262729539666075
T cell receptor signaling in naive CD4+ T cells,6.243566203725864e-05,9.784579071597166,4.204567278875592
T cell receptor signaling in naive CD8+ T cells,0.0002459855851961607,9.8695983247668,3.6090903418933205
T cell receptor signaling pathway,1.2369273806002788e-05,7.025999546519538,4.9076557968384265
T cell receptor/JNK pathway,0.00041619688419863675,24.972355769230766,3.3807011753987886
T cell receptor/Ras pathway,0.00041619688419863675,24.972355769230766,3.3807011753987886
T cell signal transduction,0.001584702685403389,6.362910163450903,2.8000522061279867
T helper cell surface molecules,0.13187721709433686,7.610256410256412,0.8798302260217961
TAp63 pathway,0.018764192265630673,5.642960812772134,1.726670125742217
TGF-beta regulation of extracellular matrix,0.0006319969725155208,2.810937442127486,3.199285002133679
TGF-beta regulation of skeletal system development,0.5811477030470013,1.1598879551820729,0.23571347438090817
TGF-beta signaling pathway,1.9488090693165702e-05,5.826831750339213,4.7102307079342385
"TNF-alpha effects on cytokine activity, cell motility, and apoptosis",0.00045728594415321485,5.495516035871713,3.339812147559867
TNF-alpha signaling pathway,0.08354719061500064,3.0142773892773898,1.0780681492525321
TNFR1 signaling pathway,0.038604778853663646,6.850354726942748,1.4133589310455306
TOR signaling,4.9532011579908384e-11,35.580159939070825,10.305114034215922
TP53 network,0.1829546094230473,5.205513784461153,0.737656644270971
TPO signaling pathway,1.8655012212834098e-07,30.393658536585367,6.7292044623044855
TRAIL signaling pathway,0.034148120061592326,7.358497253234095,1.4666332003089513
TSH regulation of gene expression,0.07613781054887654,3.1418016194331986,1.1183996160981284
TWEAK regulation of gene expression,0.24643431450638809,3.661728395061728,0.6082988193843315
TWEAK signaling pathway,0.35252158312286225,2.352267573696145,0.45281428819255004
Taste transduction,0.4148483817447401,1.8989926739926741,0.3821105996806373
Telomerase RNA component gene hTERC transcriptional regulation,0.07762280373125871,14.137414965986393,1.1100106746206948
Telomerase regulation,0.0006090072591961599,7.985051625828324,3.2153775306675416
Telomere maintenance,0.003112312958657439,7.15424430641822,2.5069167390010403
"Telomeres, telomerase, cellular aging, and immortality",3.302700297124198e-08,43.43205574912892,7.4811308344861915
"Tetrahydrobiopterin (BH4) biosynthesis, recycling, salvage and regulation",0.10515915097086782,9.894761904761905,0.9781529289383982
Tetrasaccharide linker sequence formation in glycosaminoglycan biosynthesis,0.2387759791032884,3.802747252747253,0.6220093654304916
Thrombin signaling through protease-activated receptors,0.002115041666186335,8.015072463768115,2.6746810726309875
Thromboxane A2 receptor signaling,9.850626332521321e-08,16.680406152608825,7.0065361548719345
Thymic stromal lymphopoietin (TSLP) pathway,0.6018564569034194,1.0951851851851853,0.2205070758654786
Thyroid-stimulating hormone signaling pathway,5.740286438775326e-05,9.945461815273891,4.241066435881514
Tie2 signaling,0.0008604752211580153,18.725661057692307,3.0652616314018313
Tight junction,0.0004182424261449316,5.582599969121507,3.3785719148323823
Toll receptor cascades,0.8024827098450655,0.6178496555855046,0.09556431605676349
Toll-like receptor signaling pathway regulation,0.05640861254501523,2.870746880756265,1.248654582271667
Transcription,0.03699660472715912,2.8265043058526684,1.4318381304172971
Transcription factor regulation of microRNAs related to cardiac hypertrophy,0.08689403031341879,12.369642857142857,1.0610100588907552
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer,0.34593663368626576,2.4097560975609755,0.4610034450241872
Transcriptional activity regulation by PML,0.015354800793300809,11.692654095130877,1.8137558135375138
Transcriptional regulation of white adipocyte differentiation,0.18481837701786913,2.60803324099723,0.7332548478309955
Transfer RNA aminoacylation,0.3782080830437421,2.147308488612836,0.42226919367241317
Transferrin endocytosis and recycling,0.2615216927678138,3.4088669950738915,0.5824922813335401
Translation,0.06745671864529312,2.6949993471732605,1.1709747883899593
Translation factors,1.1838244769112792e-05,13.492032520325202,4.926712684741251
Transmission across chemical synapses,0.5741355786103415,1.0430115693273587,0.2409855395016975
Transport of mature mRNAs derived from intronless transcripts,0.32577919755916224,2.6003759398496236,0.4870766507632446
Transport of mature transcript to cytoplasm,0.43235445743076456,1.7951515151515152,0.3641600592335059
Transport to the Golgi and subsequent modification,0.31199861900410847,2.74510582010582,0.5058473282899629
Trefoil factor initiation of mucosal healing,2.3709304753750583e-06,18.408869179600888,5.625081180987509
Tricarboxylic acid (TCA) cycle and respiratory electron transport,0.697285285110163,0.8413512413512415,0.1565894996637011
TrkA receptor signaling pathway,7.0564694257788716e-09,60.816585365853655,8.15141253583483
Tumor suppressor Arf inhibits ribosomal biogenesis,0.000106180583269962,19.110190936277892,3.973954893326843
Type 2 diabetes mellitus,0.014619149342551926,6.232271634615385,1.8350778973223325
Type I hemidesmosome assembly,0.09607250487889295,10.994708994708995,1.017400885878964
Type I interferon (interferon-alpha/beta) pathway,0.09615404268515186,3.969186602870814,1.017032451634087
Type II interferon signaling (interferon-gamma),0.40288019679001036,1.9751428571428573,0.3948240794376139
Ubiquitin-mediated degradation of phosphorylated Cdc25A,0.4818060966914992,1.5420386904761905,0.3171277088152102
Ubiquitin-mediated proteolysis,0.049632128473721684,3.001126003414333,1.3042370996853925
Unfolded protein response,0.5548776642348285,1.2483423749246534,0.255802756704659
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling,6.890436342877627e-05,13.254343382728665,4.161753275145542
VEGF signaling pathway,1.2404453689398934e-05,10.156372549019608,4.906422357945904
"VEGF, hypoxia, and angiogenesis",1.2160953026568895e-11,31.292024724860546,10.915032389046706
VEGFR1 pathway,3.0018952401405943e-07,27.62793791574279,6.522604467796521
Validated nuclear estrogen receptor alpha network,0.4818060966914992,1.5420386904761905,0.3171277088152102
Validated nuclear estrogen receptor beta network,0.1492466427111281,6.594920634920635,0.82609542950131
Vascular smooth muscle contraction,0.11386886234901264,2.6157641700404857,0.9435950183156943
Vasopressin-regulated water reabsorption,0.07508046240320854,4.6168910648714805,1.1244730613231542
Vibrio cholerae infection,0.018764192265630673,5.642960812772134,1.726670125742217
Viral messenger RNA biosynthesis,0.14060560302748734,7.066326530612245,0.8519973726630284
Viral myocarditis,0.03595776588985824,4.331103678929765,1.4442072994707282
Visual signal transduction: cones,0.21533310138577058,4.299378881987578,0.6668892045276783
Vitamin B12 metabolism,0.01620727920355316,5.982403846153845,1.7902898862039516
Wnt interactions in lipid metabolism and immune response,0.3718831495973858,2.1951322751322753,0.42959349951858733
Wnt signaling pathway,2.4187183472075244e-05,5.118733031674208,4.616414701036727
Wnt signaling pathway and pluripotency,0.0032533733386534576,5.343678991943813,2.4876660966893573
Wnt/calcium/cyclic GMP pathway,0.17401420056116168,2.7156059513665856,0.7594153093397851
Y branching of actin filaments,0.02033821154614083,9.93732057416268,1.6916872397019505
YAP1- and WWTR1 (TAZ)-stimulated gene expression,0.2387759791032884,3.802747252747253,0.6220093654304916
cAMP cell motility pathway inferred from amoeba model,0.49731778443254465,1.472778962331201,0.3033660098150018
eIF4E and p70 S6 kinase regulation,2.3785679094314184e-10,40.92413793103448,9.623684444719038
eIF4E release,3.397617352698532e-05,74.94591346153845,4.468825533933443
fMLP induced chemokine gene expression in HMC-1 cells,0.3050035681011,2.8236734693877548,0.5156950800054945
mRNA stability regulation by proteins that bind AU-rich elements,0.05738483054786966,3.5551167582417578,1.241202896452794
mTOR signaling pathway,1.855711571614629e-19,23.05335858304556,18.731489524124875
p27 phosphorylation regulation during cell cycle progression,0.13187721709433686,7.610256410256412,0.8798302260217961
p38 alpha/beta MAPK downstream pathway,0.007003632766608212,8.314503205128204,2.1546766340930015
p38 gamma/delta MAPK pathway,0.006206098867546393,19.88421052631579,2.2071813100783397
p38-alpha and p38-beta regulation,0.0036532107038293755,10.694196428571429,2.4373252785487036
p53 activity regulation,0.032173027069362446,3.4738920394875024,1.4925080756329028
p53 signaling pathway,1.2369273806002788e-05,7.025999546519538,4.9076557968384265
p73 transcription factor network,0.0012745239178265397,6.703559870550161,2.8946520101102733
p75 neurotrophin receptor signaling via NF-kB,0.15780120611124027,6.182440476190476,0.8018896817003982
p75 neurotrophin receptor-mediated signaling,0.1315113637048587,2.4432928751576295,0.8810367188009419
