"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C1orf174;S148;","C1orf174;S148;",-1.31215722640222,-1.33398170155621e-16,-3.40578437393396,0.00141422708712712,0.00378455135991763,-1.6033753612572
"TLK2;S771;","TLK2;S771;",-1.04901420869241,3.66326099745412e-16,-3.39890936482477,0.00144264071762326,0.00384974348803959,-1.62204147196104
"MGA;S1457;","MGA;S1457;",-1.46007480580429,-2.05275611323922e-16,-3.38999134456887,0.00148030900778267,0.0039391976397578,-1.64622191378849
"SEC62;T158;","SEC62;T158;",0.86688002257036,9.42533088614065e-17,3.38552554527632,0.00149952209711741,0.0039791787493339,-1.65831667314734
"PPAN;S359;","PPAN;S359;",-1.46083374064571,-2.55623895067154e-16,-3.37233523849116,0.00155766674222223,0.00412195934571343,-1.69398582005393
"TXLNG;S517;","TXLNG;S517;",-1.59750546826238,-1.77396126888581e-16,-3.36643302572399,0.00158437392222473,0.00418098673920414,-1.70992019549445
"ZC3H18;S95;","ZC3H18;S95;",-1.59645292417839,2.35240894224426e-16,-3.36354342175528,0.00159760759119769,0.00420423050315183,-1.71771538237173
"SYTL5;T247;","SYTL5;T247;",-1.5230240469285,4.50408559655407e-16,-3.36158853373976,0.00160662007613894,0.00421626815561324,-1.72298679184868
"SCRIB;S835;","SCRIB;S835;",-1.24534701666249,1.70168112405344e-16,-3.36051666768052,0.00161158214070109,0.00421763921120119,-1.72587634507841
"AGFG1;S181;","AGFG1;S181;",1.24312234413666,-3.8411734110915e-16,3.34068884004031,0.00170604462767471,0.00445258900079939,-1.77923069000048
"AKT1S1;T246;","AKT1S1;T246;",1.68268411570852,-1.33986737049256e-16,3.33231919780023,0.00174747901536885,0.00454823305369974,-1.80169645069874
"MPDZ;S354;","MPDZ;S354;",-1.5781199538196,-2.38235357367482e-16,-3.3313610018472,0.00175228318537633,0.00454827602761616,-1.80426630782968
"NIFK;S247;","NIFK;S247;",-1.55558172289034,1.00779173366272e-17,-3.32111435734914,0.00180444849616332,0.00467091572576336,-1.83172012240257
"SH3PXD2A;S547;","SH3PXD2A;S547;",-1.09772430312703,-1.82868766425888e-16,-3.31667578009725,0.00182750022015087,0.00471773154658512,-1.84359678721917
"BRD4;S1117;","BRD4;S1117;",1.48036424230664,9.14860118878245e-17,3.30947016516454,0.00186551926791675,0.00480282738352551,-1.86285728596423
"TRIM16;S60;","TRIM16;S60;",-1.55132417335092,-3.93162684948172e-16,-3.30805262682495,0.00187308653681077,0.00480927624316279,-1.86664340215155
"KIF13A;T/SNA;","KIF13A;T/SNA;",-1.50358230220848,-4.28373441216511e-16,-3.29621108623393,0.00193744913063791,0.00496112311079789,-1.8982331747906
"HDGF;S239;","HDGF;S239;",-0.944510454253025,1.03174743880716e-16,-3.2803504641928,0.00202695122023894,0.0051763539226532,-1.94043814060334
"NEK1;S1052;","NEK1;S1052;",1.60688331847214,-2.75903638560121e-16,3.26506419706517,0.00211691341607849,0.00539085322024905,-1.98099855883805
"CEP97;S500;","CEP97;S500;",1.47995390094661,3.49257659829997e-16,3.26416960791659,0.00212229379407699,0.00539085322024905,-1.98336870272253
"STARD3NL;S193;","STARD3NL;S193;",-1.51709584561778,1.77272218068868e-16,-3.25433143975255,0.00218232559093805,0.00552855816370972,-2.00940816740822
"ATP2A2;S663;","ATP2A2;S663;",-0.993389471235669,-3.56857400772372e-16,-3.24998162013098,0.00220937780236925,0.00558220455385848,-2.02090595695033
"MIER1;S377;","MIER1;S377;",-1.19098968859462,-4.38637221782707e-16,-3.22797620525859,0.00235117155016038,0.00592470284523174,-2.07892858248256
"RCOR3;T376;","RCOR3;T376;",-1.16855443694455,7.14540860342828e-17,-3.22426689417711,0.00237590554185554,0.00597119117662107,-2.0886853216447
"PRKDC;S893;","PRKDC;S893;",-1.11740321201528,-2.4538076597091e-16,-3.22213186967138,0.00239025352464224,0.00599140065543568,-2.09429803514151
"TBC1D9B;S435;","TBC1D9B;S435;",1.44797200902266,-1.55712083438871e-16,3.21982218983292,0.00240586756543819,0.00601466891359547,-2.1003673249481
"CTDP1;S839;","CTDP1;S839;",-1.49551892193613,-2.10231964112427e-17,-3.21339555144942,0.00244982280620823,0.00610848206272394,-2.11724092125279
"DOT1L;S1035;","DOT1L;S1035;",-1.44836851670793,3.70239553301336e-16,-3.2103335848883,0.00247103146567558,0.00614523532039739,-2.12527303253064
"DUS3L;S236;","DUS3L;S236;",-1.42247501883045,5.78241158658936e-18,-3.20902782438703,0.00248012851848285,0.00615175481085825,-2.12869685149394
"SASH1;S407;","SASH1;S407;",-1.47805070965838,-1.29691231299218e-16,-3.20031604307757,0.00254163782692526,0.00627396991205674,-2.15151790602342
"SNRPA1;S197;","SNRPA1;S197;",-1.51273344314762,2.77514453216385e-16,-3.20018011742181,0.00254260885909668,0.00627396991205674,-2.15187366810123
"TRAFD1;S278;","TRAFD1;S278;",1.40701334651585,-4.68891625262541e-17,3.19780340911491,0.00255964449454556,0.00629964318605772,-2.15809278394313
"MIS18BP1;T653;","MIS18BP1;T653;",1.34177896400073,8.21928504093773e-18,3.19438745242637,0.00258431829846353,0.00634393380759781,-2.16702628507983
"KDM4A;S523;","KDM4A;S523;",0.956006799510981,3.22245537132644e-16,3.18670048572403,0.00264066675579738,0.00646555004641111,-2.18710780035439
"IRF2BPL;S69;","IRF2BPL;S69;",-1.11424397218328,-2.5843249498064e-16,-3.1817827584763,0.00267732249183583,0.0065301360766384,-2.19993916753516
"TLE3;S217;","TLE3;S217;",1.4694601152117,-4.4788908032125e-16,3.18132049691538,0.00268079270514629,0.0065301360766384,-2.20114467015325
"PPFIBP1;S599;","PPFIBP1;S599;",-1.28714443838806,2.82594714824603e-16,-3.1771288435854,0.00271245414335022,0.0065804887046633,-2.21207084215848
"MAP1A;S1172;","MAP1A;S1172;",-1.35622008732309,-4.89439837864885e-17,-3.17675205369092,0.00271531744445054,0.0065804887046633,-2.21305256212718
"LMNB1;S23;","LMNB1;S23;",-1.28904132062726,-1.8676156851186e-16,-3.16693094598824,0.0027909648153314,0.00674660705996139,-2.23861568580681
"PLEC;T2886;","PLEC;T2886;",-1.05673592679413,-6.99465287277791e-16,-3.15427720456746,0.00289136648788264,0.00696331941193554,-2.27147883536491
"USP8;T577;","USP8;T577;",-1.47967241026823,-9.20229501065792e-17,-3.15379305235565,0.00289527491338372,0.00696331941193554,-2.27273459420947
"MAP1B;S995;","MAP1B;S995;",1.40188329345786,1.84376323732392e-16,3.14438933490268,0.00297218446049963,0.00713024049867334,-2.29710126124403
"RBM33;S205;","RBM33;S205;",0.892911174044268,6.69190232328005e-16,3.12099869588334,0.00317192942742286,0.00757585550188648,-2.35751144164282
"SET;S161;","SET;S161;",-1.51715650453214,-4.66702569447617e-16,-3.12077666376351,0.00317388472605349,0.00757585550188648,-2.3580835094967
"CD3EAP;S490;","CD3EAP;S490;",-1.10468170943345,3.22286840072548e-16,-3.11213463455653,0.00325087809302673,0.00774018593577792,-2.38032971943258
"CLIP4;S581;","CLIP4;S581;",1.39835307870942,-4.05223143400201e-16,3.11121888328951,0.0032591389892911,0.00774045509956636,-2.38268474041626
"CAMSAP2;S522;","CAMSAP2;S522;",1.51777723024658,-9.15273148277287e-17,3.11000762061758,0.00327009603832438,0.00774711031523233,-2.38579904612297
"DCP1A;S522;","DCP1A;S522;",-1.2420239700429,2.81025203108243e-16,-3.10614182102621,0.00330529847053742,0.00781102872390683,-2.39573333479497
"CKAP2;S534;","CKAP2;S534;",-0.791801111075982,-3.22369445952357e-17,-3.10157489825717,0.00334734518890856,0.00788285270272906,-2.40745922575421
"STARD13;S133;","STARD13;S133;",-1.03334906092838,-4.41363215816385e-16,-3.10104171089907,0.00335228683358162,0.00788285270272906,-2.40882750465604
"KAT6A;S448;","KAT6A;S448;",-1.04220760862969,4.9596570236975e-16,-3.09569747491553,0.00340219871594748,0.00796575196576844,-2.42253372873387
"SLC35G2;S409;","SLC35G2;S409;",-1.45932518514211,1.49847065972473e-16,-3.09547295374986,0.00340431084010735,0.00796575196576844,-2.42310922211718
"RHPN2;S654;","RHPN2;S654;",1.32196132623697,-1.30682501856919e-16,3.07460096990705,0.00360613835453375,0.00841727625751122,-2.47649162225849
"ZFC3H1;S1303;","ZFC3H1;S1303;",0.891471496391568,2.29644345867406e-17,3.06867635174449,0.00366544681579241,0.00853474136030095,-2.49160223871185
"RFC1;S190;","RFC1;S190;",1.20365172659663,7.96320681353163e-17,3.06652634468272,0.00368719534440692,0.00856439016427035,-2.4970811490069
"GSK3A;S/TNA;","GSK3A;S/TNA;",-1.50319508216514,-4.33680868994202e-18,-3.06303547506085,0.00372276599012505,0.0086259211966312,-2.50597173925568
"BCLAF1;S222;","BCLAF1;S222;",1.20375830845144,-6.49282215294176e-17,3.05722072055876,0.00378273305027937,0.00874354354687446,-2.52076632536137
"ARHGAP35;S1179;","ARHGAP35;S1179;",1.51037649411384,-2.0486258192488e-17,3.05486278153986,0.0038073079524013,0.0087789867834496,-2.52676049923714
"AHNAK;S5830;","AHNAK;S5830;",1.1542747755232,1.74628829914999e-16,3.04082197101617,0.00395677736675993,0.00910154600102163,-2.56239198082967
"CENPC;S447;","CENPC;S447;",1.31969497374518,-5.77002070461809e-17,3.02868994844897,0.00409034635542816,0.00938606047743176,-2.59309367505374
"ALG5;S62;","ALG5;S62;",-1.50202893907317,-1.89415282400706e-16,-3.02691475298916,0.00411024179132314,0.00940898723314936,-2.59757934325866
"SRSF1;S199;","SRSF1;S199;",-1.47161202795911,1.17465561087572e-16,-3.02044489558195,0.00418352352204648,0.00953040068499683,-2.61391324272555
"BOD1L1;S2475;","BOD1L1;S2475;",1.53281119138951,3.96260405440988e-16,3.01974824558351,0.00419148689344688,0.00953040068499683,-2.61567065554558
"MKI67;S2588;","MKI67;S2588;",1.13020338102251,-1.38943089837761e-16,3.01958313900363,0.0041933763013986,0.00953040068499683,-2.61608712491715
"ZC3H4;S1275;","ZC3H4;S1275;",-1.24766653682321,2.1791431093461e-16,-3.01781684806265,0.00421363900974783,0.00955359680014424,-2.62054153497114
"EIF4EBP1;S112;","EIF4EBP1;S112;",-1.31021617701067,4.58441981466775e-16,-3.01588955614849,0.00423585344353008,0.00957500111525338,-2.62540003029676
"RRP1B;S706;","RRP1B;S706;",-1.02702701260961,-4.04768811061255e-17,-3.01525103876826,0.0042432373363386,0.00957500111525338,-2.62700921636369
"CANX;S554;","CANX;S554;",-1.39327975165845,8.63231443997983e-18,-3.01215562725959,0.00427920444071722,0.00963328013905535,-2.63480708682187
"LASP1;T104;","LASP1;T104;",-1.46257762896446,-2.85336197460745e-16,-3.00806388603371,0.00432718713333165,0.00971826897556753,-2.64510683515463
"NBEAL2;S2739;","NBEAL2;S2739;",-1.46310093179481,1.63229218501437e-16,-3.00493722155137,0.00436419207862971,0.00977826055353354,-2.65297110388736
"SPRED1;S238;","SPRED1;S238;",-1.2116375213385,8.65296590993193e-17,-2.99039991841005,0.00454017303190517,0.0101486220713174,-2.68946514118693
"HNRNPUL2;S161;","HNRNPUL2;S161;",1.2311149362168,3.80606591217292e-17,2.98862599085054,0.00456209659066941,0.0101736895801313,-2.69391038634228
"MPRIP;S365;","MPRIP;S365;",-1.20303998970396,-2.41870016079052e-16,-2.98464079108838,0.00461171078773688,0.0102602464832554,-2.70389046746986
"MAP4;S1073;","MAP4;S1073;",1.20950716895544,-1.90076129439173e-16,2.97041437007811,0.00479297484002308,0.0106386123785559,-2.73944572257765
"NUCKS1;S113;","NUCKS1;S113;",1.34000586405304,1.41586477991631e-16,2.96921175032613,0.00480859959930488,0.0106484140310947,-2.74244620536875
"STARD13;S411;","STARD13;S411;",1.31360282087888,-3.198499666182e-16,2.96546751104636,0.00485755143412612,0.0107317996800461,-2.75178275798744
"TCP1;S544;","TCP1;S544;",-0.685307778964818,-3.73543788493672e-16,-2.96022393950232,0.00492688927054502,0.0108409086106842,-2.76484487097557
"GTF3C1;S1611;","GTF3C1;S1611;",1.1524018202382,6.9719362558306e-17,2.96000829471434,0.00492976054717427,0.0108409086106842,-2.7653817289416
"C18orf8;S329;","C18orf8;S329;",-1.200816268973,2.72816243802281e-16,-2.95319418427852,0.00502129932869344,0.0110167075340849,-2.78233238586755
"CNOT2;S165;","CNOT2;S165;",1.28509367082458,9.44185206210234e-17,2.95063027910308,0.00505615165152482,0.0110676130620935,-2.7887035772057
"BRD4;S1126;","BRD4;S1126;",1.14011966055889,1.11352725981749e-16,2.94468664004284,0.00513781770164121,0.0112202950716852,-2.80345907098042
"TBX2;S360;","TBX2;S360;",0.945316357181177,-1.84624141371817e-16,2.94384183770508,0.00514952489605762,0.0112202950716852,-2.80555473999481
"PEAK1;S861;","PEAK1;S861;",-1.13362683541162,4.39132857061557e-16,-2.93963003069808,0.00520826453407072,0.0113223142045016,-2.81599681781279
"FOXM1;S481;","FOXM1;S481;",1.13773656371064,4.53671491907839e-16,2.93524808262066,0.00527004096009521,0.011426564465333,-2.8268501087917
"ILF3;T592;","ILF3;T592;",-1.32780598835661,-3.63465871157045e-17,-2.93452675323082,0.00528027557924334,0.011426564465333,-2.82863567274453
"NA;S161;","NA;S161;",1.17452292992283,-4.05925293378573e-16,2.91807625182722,0.00551878326908693,0.0118889891241758,-2.86927701150744
"KIAA1143;S50;","KIAA1143;S50;",1.33619944376592,1.67689936011091e-16,2.91806201970939,0.00551899389869634,0.0118889891241758,-2.86931210585485
"DYNC1LI1;S207;","DYNC1LI1;S207;",-1.36033244351493,1.46047195501285e-16,-2.91249769392854,0.00560192085516753,0.012040327629885,-2.88302410521129
"TWISTNB;T322;","TWISTNB;T322;",1.21919422126508,1.99121473278195e-16,2.90824683556472,0.00566605436881353,0.0121506809263496,-2.89348749008324
"MB21D2;S433;","MB21D2;S433;",-1.38686853277516,-5.10504337216032e-17,-2.89731903756822,0.00583408041486212,0.0124828297164843,-2.92033865687326
"ARHGAP5;S1218;","ARHGAP5;S1218;",1.34670221173551,3.31084366272145e-16,2.89283917469902,0.00590429590299099,0.0126046766468347,-2.9313265706207
"ZNRF2;S82;","ZNRF2;S82;",-1.25856850689475,2.52195751055104e-16,-2.88140028604081,0.00608717253084412,0.012965950458076,-2.95933083702351
"PAGR1;S237;","PAGR1;S237;",-1.21560224077172,-3.04815696493068e-17,-2.87631886795554,0.00617009101853008,0.0131131688313279,-2.97174680629312
"ERGIC3;SNA;","ERGIC3;SNA;",-1.41215228791387,3.26045407603831e-16,-2.86045867134709,0.00643570917970573,0.0136471511623224,-3.01040367495708
"AHNAK;S5031;","AHNAK;S5031;",1.40818465566702,1.70168112405344e-17,2.85312984769194,0.00656200803370059,0.0138536696122054,-3.02821727274439
"NCOR2;S67;","NCOR2;S67;",-1.44540831800181,1.81732935578523e-18,-2.85311509641805,0.00656226455314991,0.0138536696122054,-3.02825309598045
"FMNL2;S188;","FMNL2;S188;",-1.06159806926589,6.36881007587937e-16,-2.84963726016582,0.00662300380483891,0.0139508949325875,-3.03669542610733
"TUBA1B;S48;","TUBA1B;S48;",-1.05901239176951,7.40148683083438e-17,-2.83848179612778,0.00682137491653601,0.0143369605546664,-3.06372726954449
"CTTN;T401;","CTTN;T401;",-1.20514186670029,1.55959901078296e-16,-2.83601636381151,0.006865954720089,0.0143988012893699,-3.06969166039378
"KANSL1;S1045;","KANSL1;S1045;",1.17665841826238,-4.01464575868918e-17,2.83514789227792,0.00688172272467864,0.0144000805912879,-3.07179182379811
"NCAPD3;S517;","NCAPD3;S517;",-0.942557506938002,-3.56857400772372e-17,-2.83234215357806,0.00693289399342316,0.0144752731730813,-3.07857371877606
"BET1;S50;","BET1;S50;",1.27978475638151,6.76542155630955e-17,2.82712909671436,0.00702890954316215,0.0146435615482545,-3.09116218634338
"PLPP6;S70;","PLPP6;S70;",-1.13741565773643,-8.92143501930929e-18,-2.82293963395477,0.00710696548261304,0.0147571631522862,-3.10126729382798
"TRIM28;T541;","TRIM28;T541;",-1.17575672085536,-1.36392633298676e-16,-2.82253717910229,0.00711450602499691,0.0147571631522862,-3.1022374823891
"HEATR6;S336;","HEATR6;S336;",-1.16959757870402,1.65005244917318e-16,-2.81977857196297,0.00716639254400329,0.0148324028688521,-3.1088850213844
"AAK1;S678;","AAK1;S678;",-1.14234000069812,5.08852219619863e-17,-2.81670953336231,0.00722453053197464,0.0149202260986433,-3.11627534331581
"DARS2;S242;","DARS2;S242;",-1.12830071120386,2.30966039944341e-16,-2.80162553667357,0.00751668658137654,0.0154899181178042,-3.15251697226137
"NFATC2IP;S204;","NFATC2IP;S204;",-1.25720194151662,-2.13701411064381e-16,-2.79228552411481,0.0077030415757493,0.0158395876557615,-3.17489006661652
"RAB11FIP1;S202;","RAB11FIP1;S202;",-1.1032626052081,-1.66037818414923e-16,-2.76752857571244,0.00821790941246131,0.016861801170277,-3.23394077051148
"TACC3;S317;","TACC3;S317;",1.15712153207211,2.4616552182909e-16,2.75151724486491,0.00856766040108975,0.0175415460798174,-3.27193505969849
"KIAA1429;S1579;","KIAA1429;S1579;",0.980394421773466,5.29008054293118e-16,2.74502326203435,0.00871339753025817,0.017801564846764,-3.2873008482479
"LSM12;T75;","LSM12;T75;",-0.955454589099932,-4.6094080933098e-17,-2.70574758257649,0.00964473442872487,0.0196620122474005,-3.37968562489817
"RPS8;T130;","RPS8;T130;",-1.15221927504316,3.12704558014772e-16,-2.69958685514837,0.00979888671111832,0.0199085051857376,-3.39409114437645
"ATF7IP;S559;","ATF7IP;S559;",-0.997204291352176,1.64881336097605e-16,-2.69924295094059,0.00980755834413177,0.0199085051857376,-3.39489459978245
"BNIP2;S114;","BNIP2;S114;",-1.27656236328301,-2.14527469862465e-16,-2.69159786608828,0.0100021660665955,0.0202233977521224,-3.41273677071654
"SRRM2;T866;","SRRM2;T866;",-1.23439021550338,3.09111202243105e-16,-2.69147743457818,0.0100052599405237,0.0202233977521224,-3.41301754579002
"NEK1;S1126;","NEK1;S1126;",-0.970967040139674,-3.19271725459541e-16,-2.68938457465667,0.0100591662353973,0.0202891887975104,-3.417895423969
"FXR1;S409;","FXR1;S409;",-1.13982091326156,1.39603936876229e-16,-2.66500898388222,0.0107070118192942,0.0215501297210371,-3.47450785684993
"PLEKHG2;T445;","PLEKHG2;T445;",-0.718820037752655,2.59547674358054e-16,-2.64839303909831,0.0111703785188001,0.0224352211265541,-3.51288588788429
"TJP2;S986;","TJP2;S986;",1.2133129588111,5.04102381530879e-16,2.64560867668847,0.0112498037633459,0.0225470750531194,-3.51930001266519
"DNPH1;S169;","DNPH1;S169;",-1.26788883333106,2.1085150821099e-16,-2.64327508038433,0.0113167697395693,0.0226335394791386,-3.52467198487794
"NEK4;S563;","NEK4;S563;",0.97936831076703,-4.16664057753667e-16,2.63258666373657,0.0116281907697604,0.02320752359511,-3.54923300997585
"SP100;S157;","SP100;S157;",-1.29262932811122,2.92259602762188e-16,-2.61953610053421,0.0120190889950942,0.0239373889839403,-3.57912410083095
"PALLD;S1121;","PALLD;S1121;",-1.16491472588427,-1.99906229136375e-17,-2.6054455938135,0.01245463003633,0.0247529258044216,-3.61127565210039
"BABAM1;S29;","BABAM1;S29;",-1.16493695223929,1.07387643750945e-16,-2.60390076401877,0.0125032500838462,0.0247976776193191,-3.61479293106019
"MAP1A;S909;","MAP1A;S909;",-1.19638860263462,-1.09700608385581e-16,-2.59979439079103,0.0126333350344435,0.0250034755890027,-3.62413493909372
"SOX5;S439;","SOX5;S439;",1.05818431213193,-7.02976037169649e-17,2.58029366113454,0.0132681667267686,0.0262053188990233,-3.66835170423871
"DDX10;T577;","DDX10;T577;",-1.02759476335059,1.73307135838064e-16,-2.57855054351557,0.0133263094631013,0.026265547696984,-3.67229222695996
"AHDC1;S1187;","AHDC1;S1187;",-1.30942573468992,5.15501992944441e-16,-2.55433144603741,0.0141586030362648,0.0278481840257795,-3.72683931455556
"KMT2B;S1032;","KMT2B;S1032;",-1.0345112636667,-3.02750549497857e-17,-2.54607256578489,0.0144530917211609,0.0283686717667414,-3.74535329577497
"RBMX;S/YNA;","RBMX;S/YNA;",0.975379174672612,-1.61081465626418e-16,2.5419137857543,0.0146034869492935,0.0286047682511935,-3.75465924636055
"PHRF1;S1360;","PHRF1;S1360;",-0.914907660434609,9.0205620750794e-17,-2.53189615870197,0.0149716314911578,0.0292655348078188,-3.77702897644378
"RIF1;S2161;","RIF1;S2161;",-0.711094403651631,-3.20923843055709e-17,-2.52881377951749,0.0150865971488168,0.029429706963811,-3.78389883824376
"ACIN1;S561;","ACIN1;S561;",-1.21381029799439,-1.87019711886261e-16,-2.52328626584842,0.0152947760715439,0.0297746665327187,-3.79620270505779
"PRPF3;S619;","PRPF3;S619;",1.2258435266671,-1.43155989707991e-16,2.52197532765795,0.0153445311355154,0.0298104388113285,-3.79911782259735
"EIF2A;S506;","EIF2A;S506;",-1.05237630148826,1.21678460957802e-16,-2.50970263503979,0.0158175210691404,0.0306666224809865,-3.82635365206906
"CHD8;S2519;","CHD8;S2519;",0.841086069269135,3.27119284041341e-17,2.50565386249534,0.0159764457865484,0.0309116568171507,-3.83531700763538
"PUM2;S82;","PUM2;S82;",-1.07542943326666,2.80674128119057e-16,-2.50172318629538,0.0161321222844343,0.0311494231101882,-3.84400856009699
"PPP4R2;S226;","PPP4R2;S226;",-1.2846979790581,-5.81545393851273e-17,-2.49438689444036,0.016426372657075,0.031653253598826,-3.86020330649742
"CLNS1A;S102;","CLNS1A;S102;",-1.05615470311292,-3.25467166445172e-16,-2.49277437573297,0.0164916989983067,0.0316576502038687,-3.86375813597405
"CHAMP1;S627;","CHAMP1;S627;",-1.02801468789977,3.36205930820267e-17,-2.49268560923675,0.0164953019483316,0.0316576502038687,-3.86395377340409
"SPEN;S2120;","SPEN;S2120;",-0.867124103344176,-1.28204325462667e-16,-2.48381721849394,0.0168588855890753,0.0322902042532693,-3.88347294524011
"CUL4A;S10;","CUL4A;S10;",1.0834128364011,3.17268532874187e-16,2.47976926202576,0.01702724777183,0.0325261001254637,-3.89236504480667
"PAPOLG;S525;","PAPOLG;S525;",1.12419548768781,1.71985441761129e-16,2.47921248701296,0.0170505240657694,0.0325261001254637,-3.89358725251793
"RIC1;T992;","RIC1;T992;",-1.27353700509717,2.57730345002268e-17,-2.47300547028448,0.0173119735420715,0.032958667064064,-3.90719862484657
"BCL9L;S88;","BCL9L;S88;",0.88491435233136,-9.50174132496344e-17,2.47188451786466,0.0173595756013157,0.0329831936424998,-3.9096540218698
"PI4KB;S428;","PI4KB;S428;",-1.10091779598405,-4.39463280580791e-17,-2.46505882638818,0.0176520038826899,0.0334718636498112,-3.92458727444702
"MBD1;S297;","MBD1;S297;",-1.12012225898164,-5.26860301418099e-16,-2.45848258982289,0.0179379601937101,0.0339463390120012,-3.9389452721024
"SPAG9;S251;","SPAG9;S251;",-1.24136485827753,2.48808909982959e-16,-2.45601295822865,0.0180464271582749,0.0340837093446545,-3.94432976647887
"HMGA2;S105;","HMGA2;S105;",1.00443525085828,-2.24687993078901e-16,2.45468203804223,0.0181051275608133,0.0341267285372473,-3.94722985055428
"PSMD1;T273;","PSMD1;T273;",-0.934861262436579,2.80033932550542e-17,-2.45230770822556,0.0182102771829648,0.0342569570768645,-3.95240057632838
"ZNF608;S627;","ZNF608;S627;",0.765117724894012,-2.86559797055407e-16,2.44930371273867,0.0183441043317856,0.0344405120853682,-3.95893713351309
"NPAT;S554;","NPAT;S554;",0.693614930864323,2.55572266392274e-16,2.43921969692779,0.0187998788131473,0.0352265973816369,-3.98083505416752
"SMARCC2;S813;","SMARCC2;S813;",0.683803687225828,2.53434839252231e-16,2.42333930750666,0.0195384269417902,0.0365383968399619,-4.01518080482191
"PUM1;S806;","PUM1;S806;",-1.14022757264167,6.01577319704814e-17,-2.41433429159729,0.0199687722832471,0.0372053428046264,-4.034580670442
"SCAF1;S498;","SCAF1;S498;",-1.02272429462075,2.06019064242198e-16,-2.41423852473759,0.0199733945582731,0.0372053428046264,-4.03478668850376
"C5orf24;S180;","C5orf24;S180;",0.876653952689971,2.42985195456466e-16,2.40864225491199,0.0202451864012882,0.0375766200169674,-4.04681479384868
"TP53BP1;S222;","TP53BP1;S222;",0.791156393194451,-4.11377281445929e-17,2.408154115436,0.0202690511812549,0.0375766200169674,-4.0478629437034
"CASC3;S363;","CASC3;S363;",-0.992104059320615,-1.22917549154928e-16,-2.40703545297375,0.0203238375123436,0.0375766200169674,-4.05026436121645
"OSBPL8;S68;","OSBPL8;S68;",-0.880129623747327,-3.96343011320796e-16,-2.40689085034379,0.0203309291460224,0.0375766200169674,-4.05057471541281
"RASA3;S809;","RASA3;S809;",-1.01035654732902,2.87303249973683e-16,-2.39612221825488,0.0208653603916649,0.0384894997516149,-4.07364681601781
"TNKS1BP1;S712;","TNKS1BP1;S712;",-1.06083414152712,8.34835672813838e-17,-2.39388095544427,0.020978170225223,0.0386226002208563,-4.07843881298364
"MKI67;S308;","MKI67;S308;",1.22817713326825,2.16262193338442e-16,2.39292270384059,0.0210265695440314,0.0386368299164986,-4.08048658048252
"HIST1H1E;T18;","HIST1H1E;T18;",-1.03915378323403,2.32638809010461e-16,-2.38821496776109,0.021265811900395,0.0390010063810332,-4.09053778894394
"SKI;S432;","SKI;S432;",0.79065976724218,-3.70900400339803e-17,2.38520392153496,0.0214201128842789,0.0392082991138053,-4.09695852057148
"KLC4;S590;","KLC4;S590;",-1.03256713035187,2.18337666068628e-16,-2.3791565535945,0.0217330589359651,0.0397046269022439,-4.10983505704642
"NEMF;S831;","NEMF;S831;",-0.923536374381506,1.77437429828485e-16,-2.37641505438394,0.0218762798838482,0.0398895698457885,-4.11566418491889
"HOXC9;S159;","HOXC9;S159;",-1.05979985357583,1.58685895111974e-16,-2.37045820160055,0.0221904077757208,0.0403848417374229,-4.12831212040705
"KIAA1217;S1044;","KIAA1217;S1044;",-0.554283393850726,2.22498937263978e-16,-2.36682582887298,0.0223839419907345,0.0406591680520033,-4.13601256599823
"SNAPC4;S626;","SNAPC4;S626;",-1.02193990149939,-1.5364693644366e-16,-2.36269449443568,0.0226059043864504,0.0409839869601676,-4.14475970135212
"CARHSP1;S41;","CARHSP1;S41;",1.07209684221946,1.38003447954941e-16,2.3600925428489,0.0227467114972245,0.0411607160425967,-4.15026266508759
"VPS4B;S102;","VPS4B;S102;",1.17843895939453,-1.02919181940059e-16,2.35483853430971,0.0230334416309733,0.0416003223373091,-4.16136026530066
"RNF213;S1258;","RNF213;S1258;",1.0672129743471,-3.70569976820569e-16,2.35029922025079,0.0232837774194455,0.0419726537921693,-4.17093285798606
"KMT2D;S2274;","KMT2D;S2274;",-1.12744446900448,1.92471699953617e-17,-2.3415833221162,0.023771301701626,0.0426913381463294,-4.18927296302133
"SIK2;S534;","SIK2;S534;",-0.830044256933178,-2.5450871568974e-16,-2.34156502681603,0.0237723346099034,0.0426913381463294,-4.18931140461935
"STRN3;S229;","STRN3;S229;",1.15149366370594,-1.00531355726846e-16,2.33894205553318,0.0239208384960785,0.0428769746627821,-4.19482030831535
"TLK2;S111;","TLK2;S111;",-0.608071289380179,4.01423272929014e-16,-2.33790549524127,0.0239797540680138,0.0429016315717762,-4.19699602518204
"SH3BP5L;S343;","SH3BP5L;S343;",-1.08262828996751,-4.80353191085959e-17,-2.3353967368292,0.0241228847038884,0.0430765798283721,-4.20225875087351
"MKI67;S1861;","MKI67;S1861;",0.959667928567107,-2.49469757021427e-17,2.332915687096,0.0242651872830961,0.0432493957203402,-4.20745903042127
"MSH6;S137;","MSH6;S137;",-1.03404762420959,9.8672723431157e-17,-2.32557222423689,0.0246907968332673,0.0438932302053767,-4.2228257156685
"PHF10;S327;","PHF10;S327;",-0.807643766919003,-5.41109815685051e-16,-2.32509271713397,0.0247188191156595,0.0438932302053767,-4.22382780399684
